de_caseid,de_seqno,de_document_num,dp_seqno,de_date_filed,dt_text
36130,65,,66,2019-04-01,Motions Taken Under Advisement: [15]  Unopposed  Motion for Attorney Fees <i>under 42 U.S.C. &#167;406 (b)</i>.           (kwf)
42920,43,,44,2019-04-01,Motions Taken Under Advisement: [12]    MOTION TO DISMISS filed by Plaintiff.           (jat)
37044,1426,,1427,2019-04-01,Motion Taken Under Advisement: [262]  Stipulated  Motion for Protective Order <i></i>.           (voc)
42127,169,,170,2019-04-01,"Motions Taken Under Advisement: [40]   Renewed Motion for Assistance in Recruiting Counsel.           (nln),(ps)"
42059,135,,136,2019-04-01,"Motions Taken Under Advisement: [27]   Motion for Sanctions.           (nln),(ps)"
42059,138,,139,2019-04-01,"Motions Taken Under Advisement: [27]   Motion for Sanctions.           (nln),(ps)"
40868,62,,63,2019-04-01,"Motions Taken Under Advisement: [14]   Motion for Screening of Complaint.           (rks),(ps)"
42462,128,,129,2019-04-01,"Motions Taken Under Advisement: [28]   Motion for Extension of Time.           (nln),(ps)"
40364,260,,261,2019-04-01,"Motions Taken Under Advisement: [70]  Motion/Application for Reconsideration of the Decision to Deny Plaintiff&#039;s Request for Counsel   re [46].        (rks),(ps)"
39743,429,,430,2019-04-01,"Motions Taken Under Advisement: [110]   Motion for Writ of Habeas Corpus ad testificandum.           (nln),(ps)"
41392,200,,201,2019-04-01,"Motions Taken Under Advisement: (41 in 3:18-cv-00148-bbc, 40 in 3:18-cv-00048-bbc)    MOTION FOR SUMMARY JUDGMENT <i></i>. (No opposition filed by 3/22/19 deadline.)          Associated Cases: 3:18-cv-00148-bbc, 3:18-cv-00048-bbc (nln),(ps)"
41162,187,,188,2019-04-01,"Motions Taken Under Advisement: (41 in 3:18-cv-00148-bbc, 40 in 3:18-cv-00048-bbc)    MOTION FOR SUMMARY JUDGMENT <i></i>. (No opposition filed by 3/22/19 deadline.)          Associated Cases: 3:18-cv-00148-bbc, 3:18-cv-00048-bbc (nln),(ps)"
40660,314,,315,2019-04-01,"Motions Taken Under Advisement: [63]    MOTION TO DISMISS for Lack of Jurisdiction <i></i>.           (nln),(ps)"
40456,242,,243,2019-04-01,"Motion Taken Under Advisement: [79]    Motion for Clarification  re: [78]  Order   <i>Entered on March 29, 2019</i>.           (voc)"
41738,175,,176,2019-04-01,"Motions Taken Under Advisement: [43]   Motion for Reconsideration   re [41]  Order.           (nln),(ps)"
40019,161,,162,2019-04-01,"Motions Taken Under Advisement: [46]   Motion to Strike  [44]  Response Stating No Opposition.           (nln),(ps)"
42088,121,,122,2019-04-01,Motions Taken Under Advisement: [28]    Stipulation for Real Estate Priorities and Entry of Judgment <i>Between United States and Vaughn Trust</i>.           (jat/dm)
40955,202,,203,2019-04-01,"Motions Taken Under Advisement: [52]   Letter from Plaintiff Michael Jones requesting docket sheet and return of legal paperwork.           (nln),(ps)"
43303,52,,53,2019-04-01,"Motions Taken Under Advisement: [13]  Letter to Judge Crabb from Plaintiff Paul Nigl re retaliation by FLCI staff.           (nln),(ps)"
40942,106,,107,2019-04-01,"Motions Taken Under Advisement: [21]   Motion to Request Additional Disability Accommodations for Plaintiff Under the ADA.           (nln),(ps)"
42380,62,,63,2019-04-02,"Motions Taken Under Advisement: [10]    Social Security Hearing Transcript, [16]    MOTION FOR SUMMARY JUDGMENT.           (jls)"
42578,92,,94,2019-04-02,***Motions terminated:  [21]    Motion for Sanctions <i>Pursuant to Rule 11</i> filed by   Equal Employment Opportunity Commission; Motions Taken Under Advisement: [26]  Unopposed Motion for Leave to File  Amended Answer.           (jls)
43409,60,,61,2019-04-02,"Motions Taken Under Advisement: [2]    MOTION TO TRANSFER to Eastern District of Wisconsin <i></i>.           (nln),(ps)"
42650,78,,79,2019-04-02,"Motions Taken Under Advisement: [21]   Proposed Amended Complaint.           (nln),(ps)"
38655,378,,379,2019-04-02,"Motions Taken Under Advisement: [65]   Expedited Motion for Extension of Time to File Summary Judgment.           (nln),(ps)"
43463,31,,32,2019-04-02,"Motions Taken Under Advisement: [2]   Motion for Leave to Proceed in forma pauperis.           (rks),(ps)"
43456,27,,28,2019-04-02,"Motions Taken Under Advisement: [2]   Motion for Leave to Proceed in forma pauperis.           (rks),(ps)"
43460,19,,20,2019-04-02,"Motions Taken Under Advisement: [2]   Motion for Leave to Proceed in forma pauperis.           (rks),(ps)"
42088,124,,125,2019-04-03,Motions Taken Under Advisement: [27]    MOTION TO DISMISS <i>Defendant Susan K. Fitzpatrick</i>.  (no opposition filed)          (jat)
40410,142,,143,2019-04-03,"Motions Taken Under Advisement: [17]   MOTION FOR PRELIMINARY INJUNCTION, [20]   Motion for Order to Show Cause for Injunction and/or TRO.           (nln),(ps)"
41550,236,,237,2019-04-03,"Motions Taken Under Advisement:  Briefing set re: defenants&#039; itemized accounting of its reasonable expenses.  No objection filed by plaintiffs by their 3/22/19 due date.            (jef),(ps)"
40460,111,,112,2019-04-03,"Motions Taken Under Advisement: [23]   Motion Appointment of Counsel.           (rks),(ps)"
42096,61,,62,2019-04-03,"Motions Taken Under Advisement: [15]  AMENDED COMPLAINT.           (nln),(ps)"
40364,276,,277,2019-04-03,"Motions Taken Under Advisement: [57]    Motions in Limine <i></i>.           (jef),(ps)"
41205,55,,56,2019-04-03,"Motions Taken Under Advisement: [13]   Motion for Assistance in Recruiting Counsel.           (rks),(ps)"
39728,154,,155,2019-04-03,"Motions Taken Under Advisement: [32]   Response to  [31]  Order.           (jef),(ps)"
43464,33,,34,2019-04-03,"Motions Taken Under Advisement: [5]   Motion to Amend  [1]  Complaint.           (rks),(ps)"
40537,151,,152,2019-04-03,"Motions Taken Under Advisement: [33]  Motion for Extension of Time to File Second Amended Complaint.           (nln),(ps)"
41601,441,,442,2019-04-04,Motions Taken Under Advisement: [124]    Motion for Leave to File <i>Sur-Reply Responding to Plaintiff&#039;s Class Certification Reply</i>.           (jls)
42363,140,,141,2019-04-04,"Motions Taken Under Advisement: [33]   Motion for Protective Order, [32]   Motion for Extension of Time.           (nln),(ps)"
42878,58,,59,2019-04-04,Motions Taken Under Advisement: [12]    Motion for Hearing  re: [9]  Order on Petition to Compel Compliance.           (kwf)
43000,41,,42,2019-04-04,Motions Taken Under Advisement: [10]  Unopposed  Motion for Leave to File <i>Amended Complaint</i>.           (kwf)
42636,80,,81,2019-04-04,"Motions Taken Under Advisement: [2]  Unsigned Petition for Writ of Habeas Corpus - State ( Filing fee &#036; 5 receipt number 0758-2333417.).           (nln),(ps)"
41108,70,,71,2019-04-04,"Motions Taken Under Advisement: [21]   Motion to Reopen Case.           (rks),(ps)"
41033,52,,53,2019-04-04,"Motions Taken Under Advisement: [12]   Motion for Assistance in Recruiting Counsel.           (nln),(ps)"
40731,239,,240,2019-04-04,"Motions Taken Under Advisement: [59]    Motion to Stay   <i>Upcoming Case Deadlines</i>.           (nln),(ps)"
43346,29,,30,2019-04-04,"Motions Taken Under Advisement: [2]   Motion for Leave to Proceed in forma pauperis.           (rks),(ps)"
39909,387,,388,2019-04-04,"Motions Taken Under Advisement: [99]    Motion to Strike  [86]    MOTION FOR SUMMARY JUDGMENT <i>Based on Plaintiff&#039;s Failure to Exhaust Remedies</i>   <i></i>.           (nln),(ps)"
43123,290,,291,2019-04-05,"Motions Taken Under Advisement: [74]    Motion for Extension of Time <i>to Serve Defendant Mark W. Rattan under Fed.R.Civ.P. 4(m)</i>.           (nln),(ps)"
43233,237,,238,2019-04-05,"Motions Taken Under Advisement: [64]    Motion for Extension of Time <i>to Serve Defendant Mark W. Rattan under Fed.R.Civ.P. 4(m)</i>.           (nln),(ps)"
40621,142,,143,2019-04-05,"Motions Taken Under Advisement: [29]    Motion to Withdraw   <i>Defendants&#039; Motion to Dismiss</i>.           (nln),(ps)"
43303,60,,61,2019-04-05,"Motions Taken Under Advisement: [15]   Motion for Misc. Relief.           (rks),(ps)"
41170,207,,208,2019-04-05,Motions Taken Under Advisement: [63]  Joint  Motion for Extension of Time.           (jls)
41480,188,,189,2019-04-05,Motions Taken Under Advisement: [48]    Motion to Compel <i>Discovery Responses</i>.           (kwf)
40731,244,,245,2019-04-05,"Motions Taken Under Advisement: [60]   Motion to Stay.           (jef),(ps)"
35572,352,,353,2019-04-05,"Motions Taken Under Advisement: [94]   Motion for Assistance in Recruiting Counsel.           (nln),(ps)"
41033,60,,61,2019-04-05,"Motions Taken Under Advisement: [14]   Motion for Assistance in Recruiting Counsel.           (rks),(ps)"
42180,60,,61,2019-04-05,Motions Taken Under Advisement: [18]    Stipulation for Attorney Fees Pursuant to the EAJA.           (kwf)
42182,69,,70,2019-04-05,"Motions Taken Under Advisement: [17]    Motion for Attorney Fees <i>Pursuant to the Equal Access to Justice Act, 28 U.S.C Sect. 2412</i>. Response stating no opposition filed.           (kwf)"
41824,112,,113,2019-04-05,"Motions Taken Under Advisement: [24]    Motion for Extension of Time <i>to Respond to Plaintiff&#039;s Motion for Summary Judgment</i>.           (jef),(ps)"
43523,20,,21,2019-04-05,"Motions Taken Under Advisement: [2]   Motion for Leave to Proceed in forma pauperis.           (nln),(ps)"
40537,156,,157,2019-04-05,"Motions Taken Under Advisement: [34]    Motion to Stay   <i></i>.           (nln),(ps)"
43369,225,,226,2019-04-08,Motions Taken Under Advisement: [34]    MOTION TO DISMISS <i>Complaint</i>.           (lak)
41239,144,,145,2019-04-08,"Motions Taken Under Advisement: [29]    Motion to Enforce Judgment, [30]    Motion for Judgment Debtor Exam.           (kwf)"
42085,100,,101,2019-04-08,Motion Taken Under Advisement: [28]  Joint  Motion to Approve Settlement Agreement <i></i>.           (voc)
40410,167,,168,2019-04-08,"Motions Taken Under Advisement: [34]   Motion to Amend  Complaint.           (jef),(ps)"
40410,170,,171,2019-04-08,"Motions Taken Under Advisement: [34]   Motion to Amend  and Supplement Complaint.           (jef),(ps)"
38551,578,,579,2019-04-08,"Motions Taken Under Advisement: [147]    Bill of Costs <i></i>. (No opposition filed by plaintiff by 3/25/19 deadline.)           (nln),(ps)"
41164,205,,206,2019-04-08,"Motions Taken Under Advisement: [46]    Bill of Costs <i></i>. (No opposition filed by 3/25/19 deadline.)          (nln),(ps)"
38096,316,,317,2019-04-08,"Motions Taken Under Advisement: [79]    Bill of Costs <i></i>. (No Reply in Oppo. to Costs filed by 3/27/19 deadline.)          (nln),(ps)"
41764,104,,105,2019-04-08,"Motions Taken Under Advisement: [19]   Motion for Emergency Injunctive Relief. (No reply brief filed by 3/29/19 deadline.)          (nln),(ps)"
42029,71,,72,2019-04-08,"Motions Taken Under Advisement: [10]   Response to Order [9]         (rks),(ps)"
43050,68,,69,2019-04-08,"Motions Taken Under Advisement: [7]   Motion for Emergency Injunctive Relief. (No reply brief filed by 3/29/19 deadline.)          (nln),(ps)"
43300,94,,95,2019-04-08,Motion Taken Under Advisement: [14]    Motion for Sanctions <i>Pursuant to Rule 11</i>.           (voc)
41850,205,,206,2019-04-08,"Motions Taken Under Advisement: [39]  Response to [37] Text Only Order.           (nln),(ps)"
41053,113,,114,2019-04-08,"Motions Taken Under Advisement: (30 in 3:18-cv-00340-jdp, 34 in 3:17-cv-00953-jdp, 21 in 3:18-cv-01046-jdp)   Motion to Dismiss Motion for Preliminary Injunction, filed by Plaintiff Scott A. Brown.           (nln),(ps)"
41764,110,,111,2019-04-08,"Motions Taken Under Advisement: (30 in 3:18-cv-00340-jdp, 34 in 3:17-cv-00953-jdp, 21 in 3:18-cv-01046-jdp)   Motion to Dismiss Motion for Preliminary Injunction, filed by Plaintiff Scott A. Brown.           (nln),(ps)"
43050,73,,74,2019-04-08,"Motions Taken Under Advisement: (30 in 3:18-cv-00340-jdp, 34 in 3:17-cv-00953-jdp, 21 in 3:18-cv-01046-jdp)   Motion to Dismiss Motion for Preliminary Injunction, filed by Plaintiff Scott A. Brown.           (nln),(ps)"
40365,79,,80,2019-04-08,"Motions Taken Under Advisement: [20]   Proposed AMENDED COMPLAINT.           (nln),(ps)"
41305,194,,195,2019-04-08,"Motions Taken Under Advisement: [54]   Motion for relief.           (jef),(ps)"
43227,70,,71,2019-04-08,"Motions Taken Under Advisement: [2]   MOTION FOR PRELIMINARY INJUNCTION.           (nln),(ps)"
43509,25,,26,2019-04-08,"Motions Taken Under Advisement: [2]   Motion for Leave to Proceed in forma pauperis.           (jef),(ps)"
41824,118,,119,2019-04-08,"Motions Taken Under Advisement: [28]  Motion in Response to Defendants&#039; Request for an Extension of Time.           (jef),(ps)"
42445,51,,52,2019-04-09,Motions Taken Under Advisement: [7]    Social Security Hearing Transcript.  (Reply not filed)          (jat)
42659,50,,51,2019-04-09,Motions Taken Under Advisement: [7]    Social Security Hearing Transcript.  (Reply not filed)          (jat)
43028,93,,94,2019-04-09,Motion Taken Under Advisement: [23]  STIPULATION of Dismissal <i></i>.           (voc)
39334,746,,747,2019-04-09,"Motions Taken Under Advisement: [192]  Stipulated Motion to Vacate Judgment and Dismiss Case.           (nln),(ps)"
41137,144,,145,2019-04-09,Motions Taken Under Advisement: [44]    Motion to Strike  [43]  Brief in Reply. No response filed.           (kwf)
41276,251,,252,2019-04-09,Motions Taken Under Advisement: [76]  Joint  MOTION FOR PERMANENT INJUNCTION <i> AND ORDER OF DISMISSAL</i>.           (jls)
41819,163,,164,2019-04-09,"Motions Taken Under Advisement: [29]    Motion to Amend  [28]  Amended Complaint, [25]  ORDER Regarding Jurisdiction.           (kwf)"
33092,1043,,1044,2019-04-09,"Motions Taken Under Advisement: [229]   Motion for Sanctions.           (jef),(ps)"
43083,75,,76,2019-04-09,Motions Taken Under Advisement: [15]    MOTION TO DISMISS <i>Carolina Morales as Involuntary Plaintiff</i>.           (kwf)
42185,245,,246,2019-04-09,"Motions Taken Under Advisement: [60]   MOTION FOR PRELIMINARY INJUNCTION.           (rks),(ps)"
42515,138,,139,2019-04-09,"Motions Taken Under Advisement: [29]  Response to [28] Order.           (nln),(ps)"
42515,141,,142,2019-04-09,"Motions Taken Under Advisement: [23]   Motion for a judge/bench trial.           (nln),(ps)"
41901,205,,206,2019-04-09,"Motions Taken Under Advisement: [53]   Motion for Assistance in Recruiting Counsel.           (rks),(ps)"
43590,20,,21,2019-04-09,Motions Taken Under Advisement: [2]   Motion for Leave to Proceed in forma pauperis.           (nln)
42206,262,,263,2019-04-09,"Motions Taken Under Advisement: [31]  Response  to [29]  Order.           (jef),(ps)"
43408,45,,46,2019-04-10,"Motions Taken Under Advisement: [8]   Motion to Amend  [1]  Complaint.           (nln),(ps)"
40571,153,,154,2019-04-10,"Motions Taken Under Advisement: [43]   Motion to Know When the Court Refiled the Above Retaliation Case.           (nln),(ps)"
42650,85,,86,2019-04-10,"Motions Taken Under Advisement: [23]   Proposed Amended Complaint.           (jef),(ps)"
43592,23,,24,2019-04-10,Motions Taken Under Advisement: [2]   Motion for Leave to Proceed in forma pauperis.           (nln)
39949,244,,245,2019-04-10,"Motions Taken Under Advisement: [71]   Motion to Stay.           (jef),(ps)"
42610,77,,78,2019-04-10,"Motion Taken Under Advisement: [16]    Motion for Protective Order <i>as to Internal Policies, Procedures and Financial Information</i>.           (voc)"
43027,46,,47,2019-04-10,"Motions Taken Under Advisement: [8]   Motion to Stay Proceedings.           (nln),(ps)"
41266,101,,102,2019-04-11,Motions Taken Under Advisement: [24]  Third  Stipulation to Extend Deadline to Disclose Experts.           (jls)
41811,52,,53,2019-04-11,Motions Taken Under Advisement: [14]  Second  Stipulation to Extend Deadline to Disclose Experts.           (jls)
42217,320,,321,2019-04-11,"Motions Taken Under Advisement: (113 in 3:16-cv-00718-jdp, 96 in 3:18-cv-00576-jdp)   Motion for leave to proceed on state law claims against Nancy Hove, (111 in 3:16-cv-00718-jdp, 94 in 3:18-cv-00576-jdp)   Motion to Amend  (2 in 3:18-cv-00576-jdp) "
